id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected,teacher_subset_bucket,teacher_subset_id
ava__train__151486.jpg__6ef4c9c9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/151486.jpg,/home/omen_pc1/ava/images/151486.jpg,151486.jpg,640,333,,,5.2522,2.0,0.005865,6.0,0.017595,29.0,0.085044,58.0,0.170088,113.0,0.331378,76.0,0.222874,32.0,0.093842,14.0,0.041056,9.0,0.026393,2.0,0.005865,5.570042,0.507782,0.517107,0.487864,"['alamp', 'nima', 'rgnet']",0.501553,0.504011,-0.002458,1412,1422,-10,0.4703333333333333,middle_near_miss,False,middle_near_miss,teacher__486__ava__151486.jpg__2d279739
ava__train__330327.jpg__3a8afa9c,ava,train,data/processed/ava/train.csv,data/raw/ava/images/330327.jpg,/home/omen_pc1/ava/images/330327.jpg,330327.jpg,450,600,,,3.111111,50.0,0.179211,59.0,0.21147,64.0,0.229391,66.0,0.236559,20.0,0.071685,9.0,0.032258,6.0,0.021505,1.0,0.003584,0.0,0.0,4.0,0.014337,5.116864,0.457429,0.429504,0.427178,"['alamp', 'nima', 'rgnet']",0.431134,0.432762,-0.001628,2436,2492,-56,0.8116666666666666,rejected_low,False,rejected_low,teacher__487__ava__330327.jpg__36b9548c
ava__train__873886.jpg__b89d1b0e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/873886.jpg,/home/omen_pc1/ava/images/873886.jpg,873886.jpg,800,533,,,5.872611,0.0,0.0,0.0,0.0,2.0,0.012739,14.0,0.089172,47.0,0.299363,54.0,0.343949,29.0,0.184713,4.0,0.025478,4.0,0.025478,3.0,0.019108,5.408533,0.489837,0.47367,0.403169,"['alamp', 'nima', 'rgnet']",0.440036,0.447895,-0.007859,2333,2318,15,0.7773333333333333,rejected_low,False,rejected_low,teacher__488__ava__873886.jpg__2f8578e7
ava__train__460812.jpg__540d9ffe,ava,train,data/processed/ava/train.csv,data/raw/ava/images/460812.jpg,/home/omen_pc1/ava/images/460812.jpg,460812.jpg,640,408,,,5.127778,0.0,0.0,3.0,0.016667,9.0,0.05,38.0,0.211111,75.0,0.416667,31.0,0.172222,16.0,0.088889,7.0,0.038889,1.0,0.005556,0.0,0.0,5.721645,0.524627,0.431571,0.445555,"['alamp', 'nima', 'rgnet']",0.447869,0.451123,-0.003254,2238,2274,-36,0.7456666666666667,rejected_low,False,rejected_low,teacher__489__ava__460812.jpg__39a8ff4e
aadb__train__farm1_365_20019411438_ab5df88b64_b.jpg__20a3e180,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_20019411438_ab5df88b64_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_20019411438_ab5df88b64_b.jpg,farm1_365_20019411438_ab5df88b64_b.jpg,683,1024,0.55,farm1_365_20019411438_ab5df88b64_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.780712,0.53119,0.50613,0.498521,"['alamp', 'nima', 'rgnet']",0.504831,0.506845,-0.002014,1358,1377,-19,0.4523333333333333,middle_near_miss,False,middle_near_miss,teacher__490__aadb__farm1_365_20019411438_ab5df88b64_b.jpg__5396542f
ava__train__6014.jpg__72029e2a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/6014.jpg,/home/omen_pc1/ava/images/6014.jpg,6014.jpg,480,640,,,4.758278,11.0,0.036424,17.0,0.056291,37.0,0.122517,57.0,0.188742,92.0,0.304636,42.0,0.139073,30.0,0.099338,14.0,0.046358,1.0,0.003311,1.0,0.003311,5.249054,0.472117,0.563992,0.508749,"['alamp', 'nima', 'rgnet']",0.527183,0.528114,-0.000931,1047,1061,-14,0.3486666666666667,middle_near_miss,False,middle_near_miss,teacher__491__ava__6014.jpg__735d1eec
aadb__train__farm1_266_20332695931_6db4666188_b.jpg__5e7e7f5b,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_20332695931_6db4666188_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_266_20332695931_6db4666188_b.jpg,farm1_266_20332695931_6db4666188_b.jpg,1024,681,0.7,farm1_266_20332695931_6db4666188_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.674432,0.519381,0.591556,0.493268,"['alamp', 'nima', 'rgnet']",0.535195,0.541415,-0.00622,945,895,50,0.3146666666666666,middle_near_miss,False,middle_near_miss,teacher__492__aadb__farm1_266_20332695931_6db4666188_b.jpg__53224579
aadb__train__farm1_355_20187470691_ec81b3f4d5_b.jpg__aa805b9a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20187470691_ec81b3f4d5_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_355_20187470691_ec81b3f4d5_b.jpg,farm1_355_20187470691_ec81b3f4d5_b.jpg,1024,768,0.55,farm1_355_20187470691_ec81b3f4d5_b.jpg,,,,,,,,,,,,,,,,,,,,,,6.307881,0.589765,0.583603,0.494942,"['alamp', 'nima', 'rgnet']",0.539889,0.549063,-0.009174,898,817,81,0.299,selected_high,True,selected_high,teacher__493__aadb__farm1_355_20187470691_ec81b3f4d5_b.jpg__ea2beee4
ava__train__40287.jpg__24cced44,ava,train,data/processed/ava/train.csv,data/raw/ava/images/40287.jpg,/home/omen_pc1/ava/images/40287.jpg,40287.jpg,473,640,,,5.327189,2.0,0.009217,5.0,0.023041,21.0,0.096774,46.0,0.211982,50.0,0.230415,44.0,0.202765,27.0,0.124424,11.0,0.050691,4.0,0.018433,7.0,0.032258,5.643951,0.515995,0.403315,0.398195,"['alamp', 'nima', 'rgnet']",0.412023,0.418169,-0.006146,2632,2658,-26,0.877,rejected_low,False,rejected_low,teacher__494__ava__40287.jpg__503d8854
ava__train__28435.jpg__1e1d15ee,ava,train,data/processed/ava/train.csv,data/raw/ava/images/28435.jpg,/home/omen_pc1/ava/images/28435.jpg,28435.jpg,640,486,,,5.188073,1.0,0.004587,6.0,0.027523,18.0,0.082569,45.0,0.206422,64.0,0.293578,49.0,0.224771,18.0,0.082569,11.0,0.050459,4.0,0.018349,2.0,0.009174,6.160951,0.573439,0.664442,0.562756,"['alamp', 'nima', 'rgnet']",0.604499,0.610117,-0.005618,365,296,69,0.1213333333333333,selected_high,True,selected_high,teacher__495__ava__28435.jpg__9fe0b8fd
ava__train__4789.jpg__0e2825d7,ava,train,data/processed/ava/train.csv,data/raw/ava/images/4789.jpg,/home/omen_pc1/ava/images/4789.jpg,4789.jpg,640,480,,,5.723485,1.0,0.003788,7.0,0.026515,10.0,0.037879,38.0,0.143939,59.0,0.223485,68.0,0.257576,49.0,0.185606,21.0,0.079545,10.0,0.037879,1.0,0.003788,5.917837,0.546426,0.635835,0.481915,"['alamp', 'nima', 'rgnet']",0.549934,0.560856,-0.010922,808,684,124,0.269,selected_high,True,selected_high,teacher__496__ava__4789.jpg__27c37f5f
aadb__train__farm1_508_19654672443_608d7dc630_b.jpg__a17e3d35,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_508_19654672443_608d7dc630_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_508_19654672443_608d7dc630_b.jpg,farm1_508_19654672443_608d7dc630_b.jpg,1024,411,0.8,farm1_508_19654672443_608d7dc630_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.513036,0.501448,0.56348,0.546146,"['alamp', 'nima', 'rgnet']",0.54861,0.547242,0.001368,822,831,-9,0.2736666666666666,selected_high,True,selected_high,teacher__497__aadb__farm1_508_19654672443_608d7dc630_b.jpg__25609ff3
ava__train__297127.jpg__5446b907,ava,train,data/processed/ava/train.csv,data/raw/ava/images/297127.jpg,/home/omen_pc1/ava/images/297127.jpg,297127.jpg,640,427,,,5.006896,5.0,0.017241,5.0,0.017241,30.0,0.103448,70.0,0.241379,80.0,0.275862,57.0,0.196552,27.0,0.093103,10.0,0.034483,4.0,0.013793,2.0,0.006897,5.108471,0.456497,0.549098,0.467745,"['alamp', 'nima', 'rgnet']",0.499161,0.502667,-0.003506,1457,1448,9,0.4853333333333333,middle_near_miss,False,middle_near_miss,teacher__498__ava__297127.jpg__e178b45d
ava__train__140492.jpg__b6f9f305,ava,train,data/processed/ava/train.csv,data/raw/ava/images/140492.jpg,/home/omen_pc1/ava/images/140492.jpg,140492.jpg,640,480,,,5.080419,1.0,0.003497,6.0,0.020979,14.0,0.048951,56.0,0.195804,115.0,0.402098,67.0,0.234266,20.0,0.06993,6.0,0.020979,1.0,0.003497,0.0,0.0,5.258903,0.473211,0.400343,0.312988,"['alamp', 'nima', 'rgnet']",0.363952,0.376331,-0.012379,2915,2905,10,0.9713333333333334,rejected_low,False,rejected_low,teacher__499__ava__140492.jpg__7d0a31a3
aadb__val__farm1_544_20027131188_85cc8b986b_b.jpg__f7012053,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_544_20027131188_85cc8b986b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_544_20027131188_85cc8b986b_b.jpg,farm1_544_20027131188_85cc8b986b_b.jpg,1024,683,0.6,farm1_544_20027131188_85cc8b986b_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.110221,0.456691,0.510051,0.431277,"['alamp', 'nima', 'rgnet']",0.465328,0.470537,-0.005209,1975,1972,3,0.658,middle_near_miss,False,middle_near_miss,teacher__500__aadb__farm1_544_20027131188_85cc8b986b_b.jpg__b8eb2c58
ava__train__242229.jpg__8b475398,ava,train,data/processed/ava/train.csv,data/raw/ava/images/242229.jpg,/home/omen_pc1/ava/images/242229.jpg,242229.jpg,640,401,,,5.212871,1.0,0.00495,5.0,0.024752,9.0,0.044554,46.0,0.227723,68.0,0.336634,44.0,0.217822,15.0,0.074257,8.0,0.039604,2.0,0.009901,4.0,0.019802,5.911994,0.545777,0.474182,0.418978,"['alamp', 'nima', 'rgnet']",0.45374,0.46284,-0.0091,2157,2097,60,0.7186666666666667,rejected_low,False,rejected_low,teacher__501__ava__242229.jpg__a5e3c3d8
ava__train__3599.jpg__49504e15,ava,train,data/processed/ava/train.csv,data/raw/ava/images/3599.jpg,/home/omen_pc1/ava/images/3599.jpg,3599.jpg,480,640,,,6.054475,0.0,0.0,9.0,0.035019,12.0,0.046693,24.0,0.093385,49.0,0.190661,56.0,0.217899,56.0,0.217899,33.0,0.128405,11.0,0.042802,7.0,0.027237,5.173922,0.463769,0.508639,0.626624,"['alamp', 'nima', 'rgnet']",0.563144,0.549102,0.014042,675,816,-141,0.2246666666666666,selected_high,True,selected_high,teacher__502__ava__3599.jpg__35b93a6c
ava__train__60767.jpg__c1262e0a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/60767.jpg,/home/omen_pc1/ava/images/60767.jpg,60767.jpg,576,467,,,5.543796,2.0,0.007299,4.0,0.014599,15.0,0.054745,35.0,0.127737,76.0,0.277372,87.0,0.317518,29.0,0.105839,17.0,0.062044,7.0,0.025547,2.0,0.007299,5.702898,0.522544,0.555761,0.561686,"['alamp', 'nima', 'rgnet']",0.555402,0.553148,0.002254,742,771,-29,0.247,selected_high,True,selected_high,teacher__503__ava__60767.jpg__554150f4
aadb__train__farm1_269_20277738225_b428b56385_b.jpg__23612243,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_269_20277738225_b428b56385_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_269_20277738225_b428b56385_b.jpg,farm1_269_20277738225_b428b56385_b.jpg,1024,683,0.7,farm1_269_20277738225_b428b56385_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.473868,0.497096,0.433025,0.347089,"['alamp', 'nima', 'rgnet']",0.396464,0.408261,-0.011797,2756,2731,25,0.9183333333333332,rejected_low,False,rejected_low,teacher__504__aadb__farm1_269_20277738225_b428b56385_b.jpg__752c7e6a
ava__train__287695.jpg__8ee5904b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/287695.jpg,/home/omen_pc1/ava/images/287695.jpg,287695.jpg,581,640,,,5.237154,4.0,0.01581,4.0,0.01581,16.0,0.063241,40.0,0.158103,94.0,0.371542,54.0,0.213439,26.0,0.102767,8.0,0.031621,5.0,0.019763,2.0,0.007905,5.29104,0.476782,0.678397,0.47327,"['alamp', 'nima', 'rgnet']",0.555672,0.566104,-0.010432,741,643,98,0.2466666666666666,selected_high,True,selected_high,teacher__505__ava__287695.jpg__6ff711c9
ava__train__398374.jpg__25df6422,ava,train,data/processed/ava/train.csv,data/raw/ava/images/398374.jpg,/home/omen_pc1/ava/images/398374.jpg,398374.jpg,479,640,,,4.836066,2.0,0.010929,5.0,0.027322,18.0,0.098361,49.0,0.26776,61.0,0.333333,31.0,0.169399,10.0,0.054645,3.0,0.016393,2.0,0.010929,2.0,0.010929,5.451299,0.494589,0.387268,0.333731,"['alamp', 'nima', 'rgnet']",0.371232,0.381951,-0.010719,2885,2883,2,0.9613333333333334,rejected_low,False,rejected_low,teacher__506__ava__398374.jpg__a0cd3217
ava__train__887208.jpg__f11289a6,ava,train,data/processed/ava/train.csv,data/raw/ava/images/887208.jpg,/home/omen_pc1/ava/images/887208.jpg,887208.jpg,800,533,,,5.323309,0.0,0.0,2.0,0.015038,1.0,0.007519,24.0,0.180451,54.0,0.406015,38.0,0.285714,8.0,0.06015,3.0,0.022556,3.0,0.022556,0.0,0.0,5.503377,0.500375,0.575204,0.606219,"['alamp', 'nima', 'rgnet']",0.583229,0.576386,0.006843,503,549,-46,0.1673333333333333,selected_high,True,selected_high,teacher__507__ava__887208.jpg__3db03fe4
ava__val__364406.jpg__b7aa0381,ava,val,data/processed/ava/val.csv,data/raw/ava/images/364406.jpg,/home/omen_pc1/ava/images/364406.jpg,364406.jpg,640,427,,,4.920213,0.0,0.0,8.0,0.042553,15.0,0.079787,42.0,0.223404,70.0,0.37234,35.0,0.18617,9.0,0.047872,8.0,0.042553,1.0,0.005319,0.0,0.0,6.017098,0.557455,0.472669,0.443451,"['alamp', 'nima', 'rgnet']",0.466539,0.4737,-0.007161,1952,1910,42,0.6503333333333333,middle_near_miss,False,middle_near_miss,teacher__508__ava__364406.jpg__b08710a9
ava__train__145803.jpg__6f12a32b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/145803.jpg,/home/omen_pc1/ava/images/145803.jpg,145803.jpg,640,427,,,5.766773,0.0,0.0,2.0,0.00639,6.0,0.019169,31.0,0.099042,108.0,0.345048,92.0,0.29393,39.0,0.124601,25.0,0.079872,6.0,0.019169,4.0,0.01278,6.055029,0.56167,0.521343,0.480572,"['alamp', 'nima', 'rgnet']",0.50499,0.511084,-0.006094,1353,1317,36,0.4506666666666666,middle_near_miss,False,middle_near_miss,teacher__509__ava__145803.jpg__fab0e751
ava__train__6546.jpg__56f4f5f0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/6546.jpg,/home/omen_pc1/ava/images/6546.jpg,6546.jpg,640,480,,,4.690909,6.0,0.021818,24.0,0.087273,37.0,0.134545,64.0,0.232727,64.0,0.232727,34.0,0.123636,28.0,0.101818,14.0,0.050909,3.0,0.010909,1.0,0.003636,5.602769,0.511419,0.486066,0.421474,"['alamp', 'nima', 'rgnet']",0.456305,0.464032,-0.007727,2110,2085,25,0.703,rejected_low,False,rejected_low,teacher__510__ava__6546.jpg__1682762f
ava__train__353424.jpg__ab8294e2,ava,train,data/processed/ava/train.csv,data/raw/ava/images/353424.jpg,/home/omen_pc1/ava/images/353424.jpg,353424.jpg,640,502,,,4.662879,5.0,0.018939,18.0,0.068182,31.0,0.117424,46.0,0.174242,103.0,0.390152,41.0,0.155303,12.0,0.045455,6.0,0.022727,0.0,0.0,2.0,0.007576,5.629145,0.514349,0.639526,0.558713,"['alamp', 'nima', 'rgnet']",0.586602,0.588424,-0.001822,478,441,37,0.159,selected_high,True,selected_high,teacher__511__ava__353424.jpg__1fc3d6e1
aadb__test__farm1_504_19956050456_7bd96daf66_b.jpg__0be28fa6,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_504_19956050456_7bd96daf66_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_504_19956050456_7bd96daf66_b.jpg,farm1_504_19956050456_7bd96daf66_b.jpg,1024,683,0.55,farm1_504_19956050456_7bd96daf66_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.571435,0.507937,0.478001,0.43909,"['alamp', 'nima', 'rgnet']",0.461539,0.466927,-0.005388,2033,2035,-2,0.6773333333333333,middle_near_miss,False,middle_near_miss,teacher__512__aadb__farm1_504_19956050456_7bd96daf66_b.jpg__d746420b
ava__train__759685.jpg__ede5d0d9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/759685.jpg,/home/omen_pc1/ava/images/759685.jpg,759685.jpg,451,720,,,4.773256,1.0,0.005814,3.0,0.017442,9.0,0.052326,53.0,0.30814,73.0,0.424419,24.0,0.139535,8.0,0.046512,0.0,0.0,0.0,0.0,1.0,0.005814,4.981776,0.44242,0.592856,0.482933,"['alamp', 'nima', 'rgnet']",0.522851,0.526321,-0.00347,1108,1095,13,0.369,middle_near_miss,False,middle_near_miss,teacher__513__ava__759685.jpg__8726742a
aadb__train__farm1_314_19571582163_c51ca039a4_b.jpg__f0bfd56e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_314_19571582163_c51ca039a4_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_314_19571582163_c51ca039a4_b.jpg,farm1_314_19571582163_c51ca039a4_b.jpg,1024,768,0.5,farm1_314_19571582163_c51ca039a4_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.742475,0.526942,0.535026,0.511318,"['alamp', 'nima', 'rgnet']",0.522364,0.52433,-0.001966,1116,1125,-9,0.3716666666666666,middle_near_miss,False,middle_near_miss,teacher__514__aadb__farm1_314_19571582163_c51ca039a4_b.jpg__07624b1b
ava__train__10290.jpg__136eb8b8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/10290.jpg,/home/omen_pc1/ava/images/10290.jpg,10290.jpg,360,480,,,4.531579,11.0,0.057895,11.0,0.057895,15.0,0.078947,46.0,0.242105,64.0,0.336842,27.0,0.142105,11.0,0.057895,5.0,0.026316,0.0,0.0,0.0,0.0,5.516835,0.501871,0.607836,0.421687,"['alamp', 'nima', 'rgnet']",0.504165,0.517482,-0.013317,1367,1221,146,0.4553333333333333,middle_near_miss,False,middle_near_miss,teacher__515__ava__10290.jpg__59b6b972
ava__train__177951.jpg__d68f5a12,ava,train,data/processed/ava/train.csv,data/raw/ava/images/177951.jpg,/home/omen_pc1/ava/images/177951.jpg,177951.jpg,404,480,,,4.929461,0.0,0.0,2.0,0.008299,15.0,0.062241,68.0,0.282158,103.0,0.427386,31.0,0.128631,13.0,0.053942,6.0,0.024896,3.0,0.012448,0.0,0.0,5.949511,0.549946,0.465535,0.448237,"['alamp', 'nima', 'rgnet']",0.465327,0.471277,-0.00595,1976,1958,18,0.6583333333333333,middle_near_miss,False,middle_near_miss,teacher__516__ava__177951.jpg__7855aa75
ava__train__99246.jpg__f55a9f15,ava,train,data/processed/ava/train.csv,data/raw/ava/images/99246.jpg,/home/omen_pc1/ava/images/99246.jpg,99246.jpg,480,640,,,5.206897,5.0,0.014368,14.0,0.04023,16.0,0.045977,60.0,0.172414,104.0,0.298851,95.0,0.272989,37.0,0.106322,12.0,0.034483,4.0,0.011494,1.0,0.002874,5.768737,0.52986,0.543172,0.576557,"['alamp', 'nima', 'rgnet']",0.558533,0.554529,0.004004,712,750,-38,0.237,selected_high,True,selected_high,teacher__517__ava__99246.jpg__62e90fdd
aadb__train__farm1_259_20110538955_f52dce8519_b.jpg__d8263c29,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_259_20110538955_f52dce8519_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_259_20110538955_f52dce8519_b.jpg,farm1_259_20110538955_f52dce8519_b.jpg,1024,683,0.15,farm1_259_20110538955_f52dce8519_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.272443,0.474716,0.492816,0.418153,"['alamp', 'nima', 'rgnet']",0.453674,0.460236,-0.006562,2158,2143,15,0.719,rejected_low,False,rejected_low,teacher__518__aadb__farm1_259_20110538955_f52dce8519_b.jpg__336fe099
aadb__train__farm1_379_19543115433_20ec9f962b_b.jpg__54183824,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_379_19543115433_20ec9f962b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_379_19543115433_20ec9f962b_b.jpg,farm1_379_19543115433_20ec9f962b_b.jpg,1024,681,0.45,farm1_379_19543115433_20ec9f962b_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.749425,0.527714,0.477171,0.399723,"['alamp', 'nima', 'rgnet']",0.443501,0.453773,-0.010272,2285,2242,43,0.7613333333333333,rejected_low,False,rejected_low,teacher__519__aadb__farm1_379_19543115433_20ec9f962b_b.jpg__319d2b7b
ava__train__349083.jpg__d90053d0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/349083.jpg,/home/omen_pc1/ava/images/349083.jpg,349083.jpg,640,432,,,6.637532,1.0,0.002571,6.0,0.015424,11.0,0.028278,22.0,0.056555,58.0,0.1491,87.0,0.22365,81.0,0.208226,65.0,0.167095,31.0,0.079692,27.0,0.069409,5.303442,0.47816,0.443778,0.511971,"['alamp', 'nima', 'rgnet']",0.481313,0.476212,0.005101,1689,1870,-181,0.5626666666666666,middle_near_miss,False,middle_near_miss,teacher__520__ava__349083.jpg__d01b910b
ava__test__429644.jpg__d29ed174,ava,test,data/processed/ava/test.csv,data/raw/ava/images/429644.jpg,/home/omen_pc1/ava/images/429644.jpg,429644.jpg,479,640,,,5.854546,0.0,0.0,0.0,0.0,2.0,0.012121,17.0,0.10303,44.0,0.266667,59.0,0.357576,29.0,0.175758,12.0,0.072727,1.0,0.006061,1.0,0.006061,6.337332,0.593037,0.586856,0.597914,"['alamp', 'nima', 'rgnet']",0.593003,0.592206,0.000797,440,412,28,0.1463333333333333,selected_high,True,selected_high,teacher__521__ava__429644.jpg__40b33329
aadb__train__farm1_327_20080403379_fc36732267_b.jpg__538cd5f6,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_327_20080403379_fc36732267_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_327_20080403379_fc36732267_b.jpg,farm1_327_20080403379_fc36732267_b.jpg,1024,681,0.55,farm1_327_20080403379_fc36732267_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.436083,0.492898,0.52111,0.566408,"['alamp', 'nima', 'rgnet']",0.540938,0.534997,0.005941,884,963,-79,0.2943333333333333,selected_high,True,selected_high,teacher__522__aadb__farm1_327_20080403379_fc36732267_b.jpg__f6c62f8b
aadb__train__farm1_295_20261815405_824c240f2b_b.jpg__4b9f8d9a,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_295_20261815405_824c240f2b_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_295_20261815405_824c240f2b_b.jpg,farm1_295_20261815405_824c240f2b_b.jpg,1024,498,0.375,farm1_295_20261815405_824c240f2b_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.754472,0.528275,0.442994,0.470282,"['alamp', 'nima', 'rgnet']",0.465166,0.466701,-0.001535,1978,2039,-61,0.659,middle_near_miss,False,middle_near_miss,teacher__523__aadb__farm1_295_20261815405_824c240f2b_b.jpg__c08a6dad
ava__train__898140.jpg__550aff9a,ava,train,data/processed/ava/train.csv,data/raw/ava/images/898140.jpg,/home/omen_pc1/ava/images/898140.jpg,898140.jpg,708,722,,,6.350877,0.0,0.0,0.0,0.0,2.0,0.017544,5.0,0.04386,22.0,0.192982,40.0,0.350877,22.0,0.192982,13.0,0.114035,10.0,0.087719,0.0,0.0,6.080744,0.564527,0.493878,0.548851,"['alamp', 'nima', 'rgnet']",0.528429,0.526465,0.001964,1037,1093,-56,0.3453333333333333,middle_near_miss,False,middle_near_miss,teacher__524__ava__898140.jpg__776d1930
ava__train__328971.jpg__4c967d27,ava,train,data/processed/ava/train.csv,data/raw/ava/images/328971.jpg,/home/omen_pc1/ava/images/328971.jpg,328971.jpg,424,640,,,5.265766,3.0,0.013514,5.0,0.022523,6.0,0.027027,29.0,0.130631,99.0,0.445946,46.0,0.207207,27.0,0.121622,2.0,0.009009,4.0,0.018018,1.0,0.004505,5.446784,0.494087,0.404235,0.344052,"['alamp', 'nima', 'rgnet']",0.383129,0.39364,-0.010511,2836,2828,8,0.945,rejected_low,False,rejected_low,teacher__525__ava__328971.jpg__22c08c6a
aadb__train__farm1_382_20082836945_974d5c107a_b.jpg__fc0d3910,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_382_20082836945_974d5c107a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_382_20082836945_974d5c107a_b.jpg,farm1_382_20082836945_974d5c107a_b.jpg,1024,682,0.45,farm1_382_20082836945_974d5c107a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.493345,0.499261,0.578998,0.518299,"['alamp', 'nima', 'rgnet']",0.540675,0.542758,-0.002083,888,880,8,0.2956666666666667,selected_high,True,selected_high,teacher__526__aadb__farm1_382_20082836945_974d5c107a_b.jpg__941a31bc
ava__val__798000.jpg__ee90a13a,ava,val,data/processed/ava/val.csv,data/raw/ava/images/798000.jpg,/home/omen_pc1/ava/images/798000.jpg,798000.jpg,425,640,,,6.771845,0.0,0.0,1.0,0.004854,3.0,0.014563,4.0,0.019417,28.0,0.135922,63.0,0.305825,45.0,0.218447,32.0,0.15534,21.0,0.101942,9.0,0.043689,5.995396,0.555044,0.522927,0.542774,"['alamp', 'nima', 'rgnet']",0.536062,0.535683,0.000379,935,959,-24,0.3113333333333333,middle_near_miss,False,middle_near_miss,teacher__527__ava__798000.jpg__bf24e699
