id,dataset_source,source_split,source_metadata_csv,source_image_path,image_path,image_file,width,height,aadb_score,aadb_relative_path,ava_mean_score,ava_vote_1,ava_dist_1,ava_vote_2,ava_dist_2,ava_vote_3,ava_dist_3,ava_vote_4,ava_dist_4,ava_vote_5,ava_dist_5,ava_vote_6,ava_dist_6,ava_vote_7,ava_dist_7,ava_vote_8,ava_dist_8,ava_vote_9,ava_dist_9,ava_vote_10,ava_dist_10,nima_mean_score,nima_unit_score,rgnet_score,alamp_score,available_models,weighted_aesthetic_score,balanced_comparison_score,score_delta_primary_minus_comparison,rank_primary,rank_comparison,rank_delta_primary_minus_comparison,primary_rank_percentile,selection_bucket,selected
ava__train__289241.jpg__684c2910,ava,train,data/processed/ava/train.csv,data/raw/ava/images/289241.jpg,/home/omen_pc1/ava/images/289241.jpg,289241.jpg,640,496,,,4.764706,1.0,0.005348,5.0,0.026738,14.0,0.074866,53.0,0.283422,81.0,0.433155,22.0,0.117647,5.0,0.026738,3.0,0.016043,0.0,0.0,3.0,0.016043,5.514501,0.501611,0.464955,0.41327,"['alamp', 'nima', 'rgnet']",0.442778,0.449779,-0.007001,2294,2290,4,0.7643333333333333,rejected_low,False
ava__train__23065.jpg__8835873f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/23065.jpg,/home/omen_pc1/ava/images/23065.jpg,23065.jpg,607,588,,,5.586538,1.0,0.004808,9.0,0.043269,11.0,0.052885,29.0,0.139423,51.0,0.245192,50.0,0.240385,31.0,0.149038,16.0,0.076923,6.0,0.028846,4.0,0.019231,5.594515,0.510502,0.388233,0.47242,"['alamp', 'nima', 'rgnet']",0.442553,0.440248,0.002305,2295,2408,-113,0.7646666666666667,rejected_low,False
ava__train__278284.jpg__cb016fa8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/278284.jpg,/home/omen_pc1/ava/images/278284.jpg,278284.jpg,640,426,,,5.605932,1.0,0.004237,4.0,0.016949,7.0,0.029661,34.0,0.144068,80.0,0.338983,56.0,0.237288,28.0,0.118644,15.0,0.063559,5.0,0.021186,6.0,0.025424,5.078511,0.453168,0.484904,0.406534,"['alamp', 'nima', 'rgnet']",0.442545,0.448796,-0.006251,2296,2308,-12,0.765,rejected_low,False
ava__train__94813.jpg__f0691a0e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/94813.jpg,/home/omen_pc1/ava/images/94813.jpg,94813.jpg,640,335,,,4.495575,7.0,0.030973,17.0,0.075221,35.0,0.154867,56.0,0.247788,53.0,0.234513,35.0,0.154867,14.0,0.061947,8.0,0.035398,1.0,0.004425,0.0,0.0,5.745957,0.527329,0.488075,0.389097,"['alamp', 'nima', 'rgnet']",0.442511,0.454372,-0.011861,2297,2230,67,0.7653333333333333,rejected_low,False
aadb__train__farm1_319_19879169090_37d6ebd4cf_b.jpg__cfb07466,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_319_19879169090_37d6ebd4cf_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_319_19879169090_37d6ebd4cf_b.jpg,farm1_319_19879169090_37d6ebd4cf_b.jpg,683,1024,0.55,farm1_319_19879169090_37d6ebd4cf_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.204354,0.46715,0.424238,0.4522,"['alamp', 'nima', 'rgnet']",0.44251,0.44186,0.00065,2298,2389,-91,0.7656666666666667,rejected_low,False
ava__train__623433.jpg__4e456a5b,ava,train,data/processed/ava/train.csv,data/raw/ava/images/623433.jpg,/home/omen_pc1/ava/images/623433.jpg,623433.jpg,392,640,,,4.858695,2.0,0.01087,4.0,0.021739,9.0,0.048913,56.0,0.304348,68.0,0.369565,30.0,0.163043,8.0,0.043478,6.0,0.032609,1.0,0.005435,0.0,0.0,5.319633,0.479959,0.474044,0.409781,"['alamp', 'nima', 'rgnet']",0.442504,0.449226,-0.006722,2299,2299,0,0.766,rejected_low,False
aadb__train__farm1_350_20008029829_d5c576897a_b.jpg__13551322,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_350_20008029829_d5c576897a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_350_20008029829_d5c576897a_b.jpg,farm1_350_20008029829_d5c576897a_b.jpg,768,1024,0.4,farm1_350_20008029829_d5c576897a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.580079,0.508898,0.434699,0.435425,"['alamp', 'nima', 'rgnet']",0.442482,0.446119,-0.003637,2300,2335,-35,0.7663333333333333,rejected_low,False
aadb__train__farm1_340_19550394083_1fdfe0598c_b.jpg__1e92214e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_340_19550394083_1fdfe0598c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_340_19550394083_1fdfe0598c_b.jpg,farm1_340_19550394083_1fdfe0598c_b.jpg,683,1024,0.4,farm1_340_19550394083_1fdfe0598c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.475714,0.497302,0.435893,0.43674,"['alamp', 'nima', 'rgnet']",0.442457,0.445443,-0.002986,2301,2348,-47,0.7666666666666667,rejected_low,False
aadb__train__farm1_316_20129242836_dd0fa75910_b.jpg__03aa5d70,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_316_20129242836_dd0fa75910_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_316_20129242836_dd0fa75910_b.jpg,farm1_316_20129242836_dd0fa75910_b.jpg,1024,683,0.5,farm1_316_20129242836_dd0fa75910_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.513094,0.501455,0.489853,0.392719,"['alamp', 'nima', 'rgnet']",0.442446,0.45274,-0.010294,2302,2253,49,0.767,rejected_low,False
ava__train__15510.jpg__857e56bf,ava,train,data/processed/ava/train.csv,data/raw/ava/images/15510.jpg,/home/omen_pc1/ava/images/15510.jpg,15510.jpg,461,576,,,5.280613,4.0,0.020408,5.0,0.02551,18.0,0.091837,33.0,0.168367,50.0,0.255102,40.0,0.204082,31.0,0.158163,9.0,0.045918,4.0,0.020408,2.0,0.010204,5.802866,0.533652,0.483865,0.390898,"['alamp', 'nima', 'rgnet']",0.44236,0.454146,-0.011786,2303,2236,67,0.7673333333333333,rejected_low,False
aadb__train__farm1_437_20213587515_dce7c8ea10_b.jpg__55d50d93,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_437_20213587515_dce7c8ea10_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_437_20213587515_dce7c8ea10_b.jpg,farm1_437_20213587515_dce7c8ea10_b.jpg,1024,1024,0.7,farm1_437_20213587515_dce7c8ea10_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.499116,0.499902,0.534359,0.357215,"['alamp', 'nima', 'rgnet']",0.442341,0.458333,-0.015992,2304,2169,135,0.7676666666666667,rejected_low,False
aadb__train__farm1_320_20109340855_1d3437809a_b.jpg__d1a88c96,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_320_20109340855_1d3437809a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_320_20109340855_1d3437809a_b.jpg,farm1_320_20109340855_1d3437809a_b.jpg,1024,768,0.35,farm1_320_20109340855_1d3437809a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.496629,0.499625,0.459132,0.417441,"['alamp', 'nima', 'rgnet']",0.442336,0.44853,-0.006194,2305,2309,-4,0.768,rejected_low,False
ava__train__751903.jpg__742b10dc,ava,train,data/processed/ava/train.csv,data/raw/ava/images/751903.jpg,/home/omen_pc1/ava/images/751903.jpg,751903.jpg,453,604,,,3.101942,32.0,0.15534,39.0,0.18932,47.0,0.228155,60.0,0.291262,25.0,0.121359,1.0,0.004854,1.0,0.004854,0.0,0.0,0.0,0.0,1.0,0.004854,5.602065,0.511341,0.466033,0.409423,"['alamp', 'nima', 'rgnet']",0.442259,0.450185,-0.007926,2306,2285,21,0.7683333333333333,rejected_low,False
aadb__train__farm1_359_20054520016_ba17f801cc_b.jpg__b9cd0d3c,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_359_20054520016_ba17f801cc_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_359_20054520016_ba17f801cc_b.jpg,farm1_359_20054520016_ba17f801cc_b.jpg,1024,683,0.5,farm1_359_20054520016_ba17f801cc_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.359181,0.484353,0.47214,0.40993,"['alamp', 'nima', 'rgnet']",0.442256,0.449088,-0.006832,2307,2303,4,0.7686666666666667,rejected_low,False
aadb__train__farm1_331_20189750481_7a9a313689_b.jpg__924cc2ae,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_331_20189750481_7a9a313689_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_331_20189750481_7a9a313689_b.jpg,farm1_331_20189750481_7a9a313689_b.jpg,1024,491,0.55,farm1_331_20189750481_7a9a313689_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.564998,0.507222,0.474812,0.403214,"['alamp', 'nima', 'rgnet']",0.442254,0.451034,-0.00878,2308,2276,32,0.769,rejected_low,False
ava__test__659345.jpg__df27f5fd,ava,test,data/processed/ava/test.csv,data/raw/ava/images/659345.jpg,/home/omen_pc1/ava/images/659345.jpg,659345.jpg,640,366,,,5.561069,1.0,0.003817,9.0,0.034351,11.0,0.041985,35.0,0.133588,84.0,0.320611,60.0,0.229008,31.0,0.118321,18.0,0.068702,6.0,0.022901,7.0,0.026718,5.437605,0.493067,0.42714,0.443967,"['alamp', 'nima', 'rgnet']",0.442146,0.44376,-0.001614,2309,2372,-63,0.7693333333333333,rejected_low,False
ava__val__840261.jpg__488a77ba,ava,val,data/processed/ava/val.csv,data/raw/ava/images/840261.jpg,/home/omen_pc1/ava/images/840261.jpg,840261.jpg,618,800,,,4.564886,5.0,0.038168,10.0,0.076336,25.0,0.19084,32.0,0.244275,28.0,0.21374,10.0,0.076336,10.0,0.076336,4.0,0.030534,2.0,0.015267,5.0,0.038168,5.479234,0.497693,0.393898,0.469529,"['alamp', 'nima', 'rgnet']",0.442093,0.43972,0.002373,2310,2417,-107,0.7696666666666667,rejected_low,False
ava__train__231336.jpg__029bb7af,ava,train,data/processed/ava/train.csv,data/raw/ava/images/231336.jpg,/home/omen_pc1/ava/images/231336.jpg,231336.jpg,640,476,,,5.25641,4.0,0.014652,5.0,0.018315,18.0,0.065934,57.0,0.208791,76.0,0.278388,59.0,0.216117,35.0,0.128205,12.0,0.043956,6.0,0.021978,1.0,0.003663,5.67576,0.519529,0.514018,0.368638,"['alamp', 'nima', 'rgnet']",0.441879,0.456693,-0.014814,2311,2199,112,0.77,rejected_low,False
aadb__test__farm4_3710_20155640915_2740d92e20_b.jpg__78a0afd0,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3710_20155640915_2740d92e20_b.jpg,farm4_3710_20155640915_2740d92e20_b.jpg,1024,683,0.4,farm4_3710_20155640915_2740d92e20_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.600198,0.511133,0.475843,0.400808,"['alamp', 'nima', 'rgnet']",0.441855,0.451122,-0.009267,2312,2275,37,0.7703333333333333,rejected_low,False
aadb__train__farm1_428_20181897726_29f617fa6f_b.jpg__5ffa7183,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_428_20181897726_29f617fa6f_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_428_20181897726_29f617fa6f_b.jpg,farm1_428_20181897726_29f617fa6f_b.jpg,1024,685,0.5,farm1_428_20181897726_29f617fa6f_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.584801,0.509422,0.514248,0.369942,"['alamp', 'nima', 'rgnet']",0.441612,0.455802,-0.01419,2313,2213,100,0.7706666666666667,rejected_low,False
aadb__train__farm1_281_19999403039_53c7358dd6_b.jpg__e3ccb8f1,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_281_19999403039_53c7358dd6_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_281_19999403039_53c7358dd6_b.jpg,farm1_281_19999403039_53c7358dd6_b.jpg,1024,683,0.35,farm1_281_19999403039_53c7358dd6_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.658887,0.517654,0.449299,0.420121,"['alamp', 'nima', 'rgnet']",0.441546,0.447881,-0.006335,2314,2319,-5,0.771,rejected_low,False
aadb__train__farm1_313_20178912176_086d68e44c_b.jpg__d14c33f3,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_313_20178912176_086d68e44c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_313_20178912176_086d68e44c_b.jpg,farm1_313_20178912176_086d68e44c_b.jpg,1024,768,0.25,farm1_313_20178912176_086d68e44c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.551628,0.505736,0.48255,0.395864,"['alamp', 'nima', 'rgnet']",0.441526,0.451353,-0.009827,2315,2270,45,0.7713333333333333,rejected_low,False
aadb__test__farm1_314_19567031224_d455c61201_b.jpg__d5dea612,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_314_19567031224_d455c61201_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_314_19567031224_d455c61201_b.jpg,farm1_314_19567031224_d455c61201_b.jpg,765,1024,0.2,farm1_314_19567031224_d455c61201_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.465394,0.496155,0.470113,0.407448,"['alamp', 'nima', 'rgnet']",0.441385,0.448953,-0.007568,2316,2305,11,0.7716666666666666,rejected_low,False
ava__train__466816.jpg__a5b3c7f9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/466816.jpg,/home/omen_pc1/ava/images/466816.jpg,466816.jpg,413,640,,,5.979382,0.0,0.0,2.0,0.010309,3.0,0.015464,17.0,0.087629,53.0,0.273196,54.0,0.278351,42.0,0.216495,14.0,0.072165,6.0,0.030928,3.0,0.015464,5.831016,0.53678,0.451048,0.414184,"['alamp', 'nima', 'rgnet']",0.441189,0.449162,-0.007973,2317,2300,17,0.772,rejected_low,False
aadb__train__farm1_268_19537846913_68f841a905_b.jpg__c3f2140e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_268_19537846913_68f841a905_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_268_19537846913_68f841a905_b.jpg,farm1_268_19537846913_68f841a905_b.jpg,1024,575,0.55,farm1_268_19537846913_68f841a905_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.528399,0.503155,0.459592,0.414019,"['alamp', 'nima', 'rgnet']",0.441162,0.447897,-0.006735,2318,2317,1,0.7723333333333333,rejected_low,False
ava__train__129432.jpg__fbd8b9f8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/129432.jpg,/home/omen_pc1/ava/images/129432.jpg,129432.jpg,600,400,,,6.334365,0.0,0.0,3.0,0.009288,7.0,0.021672,30.0,0.092879,63.0,0.195046,82.0,0.25387,60.0,0.185759,40.0,0.123839,28.0,0.086687,10.0,0.03096,5.39364,0.488182,0.446814,0.427213,"['alamp', 'nima', 'rgnet']",0.44115,0.445179,-0.004029,2319,2353,-34,0.7726666666666666,rejected_low,False
ava__train__164810.jpg__423d27a0,ava,train,data/processed/ava/train.csv,data/raw/ava/images/164810.jpg,/home/omen_pc1/ava/images/164810.jpg,164810.jpg,640,480,,,4.652318,3.0,0.009934,10.0,0.033113,30.0,0.099338,88.0,0.291391,111.0,0.36755,42.0,0.139073,12.0,0.039735,5.0,0.016556,1.0,0.003311,0.0,0.0,5.355615,0.483957,0.54342,0.350764,"['alamp', 'nima', 'rgnet']",0.441146,0.457438,-0.016292,2320,2186,134,0.773,rejected_low,False
ava__train__109881.jpg__1554db17,ava,train,data/processed/ava/train.csv,data/raw/ava/images/109881.jpg,/home/omen_pc1/ava/images/109881.jpg,109881.jpg,575,486,,,4.028572,14.0,0.05,31.0,0.110714,52.0,0.185714,91.0,0.325,45.0,0.160714,29.0,0.103571,14.0,0.05,2.0,0.007143,1.0,0.003571,1.0,0.003571,5.711452,0.523495,0.402022,0.455581,"['alamp', 'nima', 'rgnet']",0.440949,0.441667,-0.000718,2321,2394,-73,0.7733333333333333,rejected_low,False
aadb__train__farm1_448_20102392956_b7330b9f60_b.jpg__e34ee821,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20102392956_b7330b9f60_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_448_20102392956_b7330b9f60_b.jpg,farm1_448_20102392956_b7330b9f60_b.jpg,683,1024,0.45,farm1_448_20102392956_b7330b9f60_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.462535,0.495837,0.474431,0.403162,"['alamp', 'nima', 'rgnet']",0.440937,0.449134,-0.008197,2322,2302,20,0.7736666666666666,rejected_low,False
ava__train__489791.jpg__2bf40e64,ava,train,data/processed/ava/train.csv,data/raw/ava/images/489791.jpg,/home/omen_pc1/ava/images/489791.jpg,489791.jpg,600,453,,,4.780899,0.0,0.0,4.0,0.022472,15.0,0.08427,51.0,0.286517,71.0,0.398876,23.0,0.129213,12.0,0.067416,1.0,0.005618,1.0,0.005618,0.0,0.0,6.126863,0.569651,0.458767,0.400849,"['alamp', 'nima', 'rgnet']",0.440896,0.452232,-0.011336,2323,2256,67,0.774,rejected_low,False
ava__train__29874.jpg__a7d6f747,ava,train,data/processed/ava/train.csv,data/raw/ava/images/29874.jpg,/home/omen_pc1/ava/images/29874.jpg,29874.jpg,635,637,,,5.397684,13.0,0.050193,8.0,0.030888,34.0,0.131274,42.0,0.162162,44.0,0.169884,39.0,0.150579,23.0,0.088803,29.0,0.111969,18.0,0.069498,9.0,0.034749,5.597105,0.510789,0.438192,0.428864,"['alamp', 'nima', 'rgnet']",0.440788,0.44535,-0.004562,2324,2350,-26,0.7743333333333333,rejected_low,False
ava__train__939621.jpg__e18f47a9,ava,train,data/processed/ava/train.csv,data/raw/ava/images/939621.jpg,/home/omen_pc1/ava/images/939621.jpg,939621.jpg,710,800,,,5.793427,1.0,0.004695,5.0,0.023474,11.0,0.051643,20.0,0.093897,51.0,0.239437,60.0,0.28169,39.0,0.183099,13.0,0.061033,12.0,0.056338,1.0,0.004695,5.964731,0.551637,0.38385,0.464161,"['alamp', 'nima', 'rgnet']",0.440784,0.441142,-0.000358,2325,2398,-73,0.7746666666666666,rejected_low,False
aadb__train__farm4_3790_19942571208_c79836300c_b.jpg__a73e338d,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3790_19942571208_c79836300c_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm4_3790_19942571208_c79836300c_b.jpg,farm4_3790_19942571208_c79836300c_b.jpg,1024,681,0.4,farm4_3790_19942571208_c79836300c_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.561965,0.506885,0.48715,0.390341,"['alamp', 'nima', 'rgnet']",0.440719,0.451387,-0.010668,2326,2269,57,0.775,rejected_low,False
ava__test__161750.jpg__f273b99e,ava,test,data/processed/ava/test.csv,data/raw/ava/images/161750.jpg,/home/omen_pc1/ava/images/161750.jpg,161750.jpg,640,483,,,4.969957,1.0,0.004292,2.0,0.008584,11.0,0.04721,66.0,0.283262,87.0,0.373391,51.0,0.218884,8.0,0.034335,4.0,0.017167,3.0,0.012876,0.0,0.0,5.642512,0.515835,0.499177,0.378834,"['alamp', 'nima', 'rgnet']",0.440671,0.453539,-0.012868,2327,2245,82,0.7753333333333333,rejected_low,False
aadb__val__farm1_294_19993298788_e6200ac398_b.jpg__369e7781,aadb,val,data/processed/aadb/val.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_294_19993298788_e6200ac398_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_294_19993298788_e6200ac398_b.jpg,farm1_294_19993298788_e6200ac398_b.jpg,1024,1024,0.3,farm1_294_19993298788_e6200ac398_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.62693,0.514103,0.51217,0.368192,"['alamp', 'nima', 'rgnet']",0.440374,0.454869,-0.014495,2328,2223,105,0.7756666666666666,rejected_low,False
ava__train__272648.jpg__8b60d8e8,ava,train,data/processed/ava/train.csv,data/raw/ava/images/272648.jpg,/home/omen_pc1/ava/images/272648.jpg,272648.jpg,640,294,,,5.962617,4.0,0.009346,7.0,0.016355,14.0,0.03271,50.0,0.116822,106.0,0.247664,102.0,0.238318,69.0,0.161215,38.0,0.088785,17.0,0.03972,21.0,0.049065,5.34047,0.482274,0.415037,0.452175,"['alamp', 'nima', 'rgnet']",0.44033,0.439978,0.000352,2329,2412,-83,0.776,rejected_low,False
ava__val__321821.jpg__a98973b0,ava,val,data/processed/ava/val.csv,data/raw/ava/images/321821.jpg,/home/omen_pc1/ava/images/321821.jpg,321821.jpg,640,511,,,5.169884,0.0,0.0,3.0,0.011583,16.0,0.061776,47.0,0.181467,100.0,0.3861,64.0,0.247104,23.0,0.088803,3.0,0.011583,2.0,0.007722,1.0,0.003861,5.85722,0.539691,0.427197,0.430813,"['alamp', 'nima', 'rgnet']",0.440254,0.445518,-0.005264,2330,2346,-16,0.7763333333333333,rejected_low,False
aadb__train__farm1_456_20302065366_21e00f0ace_b.jpg__d8cdfcfc,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_20302065366_21e00f0ace_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_456_20302065366_21e00f0ace_b.jpg,farm1_456_20302065366_21e00f0ace_b.jpg,877,712,0.0,farm1_456_20302065366_21e00f0ace_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.680604,0.520067,0.476274,0.395388,"['alamp', 'nima', 'rgnet']",0.44021,0.450489,-0.010279,2331,2281,50,0.7766666666666666,rejected_low,False
ava__train__817469.jpg__5849f46f,ava,train,data/processed/ava/train.csv,data/raw/ava/images/817469.jpg,/home/omen_pc1/ava/images/817469.jpg,817469.jpg,640,428,,,4.7,1.0,0.006667,5.0,0.033333,14.0,0.093333,38.0,0.253333,58.0,0.386667,28.0,0.186667,6.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.840958,0.537884,0.495295,0.376382,"['alamp', 'nima', 'rgnet']",0.440097,0.454118,-0.014021,2332,2237,95,0.777,rejected_low,False
ava__train__873886.jpg__b89d1b0e,ava,train,data/processed/ava/train.csv,data/raw/ava/images/873886.jpg,/home/omen_pc1/ava/images/873886.jpg,873886.jpg,800,533,,,5.872611,0.0,0.0,0.0,0.0,2.0,0.012739,14.0,0.089172,47.0,0.299363,54.0,0.343949,29.0,0.184713,4.0,0.025478,4.0,0.025478,3.0,0.019108,5.408533,0.489837,0.47367,0.403169,"['alamp', 'nima', 'rgnet']",0.440036,0.447895,-0.007859,2333,2318,15,0.7773333333333333,rejected_low,False
ava__train__517023.jpg__70155976,ava,train,data/processed/ava/train.csv,data/raw/ava/images/517023.jpg,/home/omen_pc1/ava/images/517023.jpg,517023.jpg,640,437,,,5.080851,1.0,0.004255,4.0,0.017021,20.0,0.085106,43.0,0.182979,86.0,0.365957,57.0,0.242553,14.0,0.059574,8.0,0.034043,1.0,0.004255,1.0,0.004255,5.897272,0.544141,0.457762,0.405019,"['alamp', 'nima', 'rgnet']",0.440028,0.449622,-0.009594,2334,2293,41,0.7776666666666666,rejected_low,False
aadb__train__farm1_364_19908177418_320c333049_b.jpg__c0b85aae,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_364_19908177418_320c333049_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_364_19908177418_320c333049_b.jpg,farm1_364_19908177418_320c333049_b.jpg,1024,683,0.5,farm1_364_19908177418_320c333049_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.235849,0.47065,0.474042,0.40636,"['alamp', 'nima', 'rgnet']",0.439862,0.44646,-0.006598,2335,2332,3,0.778,rejected_low,False
ava__train__290044.jpg__b2948833,ava,train,data/processed/ava/train.csv,data/raw/ava/images/290044.jpg,/home/omen_pc1/ava/images/290044.jpg,290044.jpg,640,640,,,4.562212,2.0,0.009217,14.0,0.064516,29.0,0.133641,58.0,0.267281,66.0,0.304147,34.0,0.156682,8.0,0.036866,4.0,0.018433,1.0,0.004608,1.0,0.004608,4.887703,0.431967,0.436605,0.444001,"['alamp', 'nima', 'rgnet']",0.439839,0.438868,0.000971,2336,2425,-89,0.7783333333333333,rejected_low,False
aadb__test__farm1_295_19992021018_8942aae89a_b.jpg__2c0b6caa,aadb,test,data/processed/aadb/test.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_295_19992021018_8942aae89a_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_295_19992021018_8942aae89a_b.jpg,farm1_295_19992021018_8942aae89a_b.jpg,1024,865,0.65,farm1_295_19992021018_8942aae89a_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.503723,0.500414,0.403442,0.456788,"['alamp', 'nima', 'rgnet']",0.439812,0.439326,0.000486,2337,2421,-84,0.7786666666666666,rejected_low,False
aadb__train__farm1_283_20092289728_f23d685c44_b.jpg__9a78971e,aadb,train,data/processed/aadb/train.csv,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_283_20092289728_f23d685c44_b.jpg,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_283_20092289728_f23d685c44_b.jpg,farm1_283_20092289728_f23d685c44_b.jpg,1024,663,0.4,farm1_283_20092289728_f23d685c44_b.jpg,,,,,,,,,,,,,,,,,,,,,,5.475665,0.497296,0.486076,0.391027,"['alamp', 'nima', 'rgnet']",0.439673,0.449739,-0.010066,2338,2291,47,0.779,rejected_low,False
ava__train__36540.jpg__d74585cf,ava,train,data/processed/ava/train.csv,data/raw/ava/images/36540.jpg,/home/omen_pc1/ava/images/36540.jpg,36540.jpg,640,488,,,6.291262,1.0,0.004854,2.0,0.009709,5.0,0.024272,16.0,0.07767,45.0,0.218447,53.0,0.257282,37.0,0.179612,25.0,0.121359,10.0,0.048544,12.0,0.058252,5.799384,0.533265,0.38914,0.46129,"['alamp', 'nima', 'rgnet']",0.439628,0.439619,9e-06,2339,2418,-79,0.7793333333333333,rejected_low,False
